output,SoloDemand
237.1099971,50
195.7799609,50
162.4782331,50
132.1510627,50
152.558865,50
189.1280433,50
233.5401042,50
317.299423,50
374.6524445,50
398.0946557,50
386.480057,50
330.0319049,50
397.7043544,50
421.0023877,50
353.6868994,50
273.3576245,50
207.2815759,50
146.2909052,50
83.70064816,50
53.8776319,50
48.05871199,50
84.66230245,50
87.97480898,50
89.17259265,50
85.34631459,50
70.9644637,50
59.58238489,50
58.67621254,50
84.1341046,50
119.5598576,50
155.693431,50
189.8978597,50
210.4804003,50
213.0980059,50
220.342389,50
218.8552805,50
205.2234525,50
188.3695561,50
157.137799,50
108.8067725,50
57.25367754,50
54.82743413,50
34.48338747,50
46.82997577,50
62.14126497,50
97.57634966,50
103.8930552,50
106.3626624,50
98.94682213,50
99.40506035,50
92.22251416,50
79.03630735,50
119.622863,50
166.0167724,50
202.1905841,50
238.331755,50
273.0624019,50
325.7659771,50
451.0297583,50
507.9968163,50
528.1310118,50
479.4464537,50
420.3737967,50
285.5584275,50
223.1730909,50
133.0241846,50
99.21177279,50
131.9508574,50
164.2463058,50
136.585534,50
106.6308035,50
131.3033936,50
118.7061424,50
124.6205406,50
113.5694914,50
118.8016562,50
140.3905449,50
157.1951714,50
163.6227644,50
188.0886385,50
120.6581629,50
165.4219587,50
220.393048,50
241.0033511,50
325.7200703,50
260.4296969,50
238.9212579,50
263.7055883,50
158.7844201,50
69.31934926,50
27.41759498,50
16.88236325,50
16.41292421,50
17.17343451,50
24.3072102,50
35.84215121,50
39.01124879,50
31.59431215,50
25.08972675,50
28.10227541,50
55.94071147,50
71.87691119,50
111.7809895,50
152.428622,50
183.1646763,50
129.1305887,50
242.387223,50
169.7499263,50
235.4137447,50
265.517458,50
282.0401498,50
316.1595506,50
195.3615485,50
97.92811978,50
140.0554539,50
175.9205025,50
221.2573442,50
252.2181798,50
313.6261165,50
173.6274525,50
126.2330185,50
122.2108784,50
125.9493489,50
107.15311,50
143.5204418,50
133.13704,50
145.1252785,50
198.0906564,50
152.6585296,50
165.1908086,50
179.5292668,50
131.6338154,50
30.73357582,50
68.40699134,50
46.34821515,50
48.94663134,50
61.07971522,50
44.51350345,50
49.98119692,50
69.27325865,50
116.1561424,50
44.15439354,50
51.38673946,50
84.66230245,50
94.27470717,50
74.26847161,50
156.0292071,50
300.8631549,50
323.8602741,50
465.4454869,50
621.9446523,50
701.2686009,50
648.7532682,50
476.6972015,50
506.7627619,50
428.6562098,50
313.4987672,50
303.4163925,50
258.0225689,50
172.9194154,50
105.8375134,50
42.63044388,50
6.09714488,50
0,50
0,50
0,50
0,50
35.84215121,50
62.19729015,50
59.96946228,50
70.49656709,50
90.8164884,50
175.3356074,50
226.3665742,50
209.8598885,50
420.4061964,50
607.5334317,50
636.6213619,50
699.4319489,50
601.3787038,50
295.1524827,50
159.8584134,50
318.2351367,50
324.8667371,50
198.737072,50
291.7006298,50
417.2086176,50
595.5750593,50
790.1359452,50
751.881669,50
719.0747796,50
835.669481,50
886.7735884,50
886.7735884,50
886.7735884,50
890.3449941,50
895.3020224,50
897.4426852,50
914.0487302,50
923.2192327,50
935.859655,50
978.9743159,50
942.7880089,50
1010.451446,50
1066.713718,50
1073.656036,50
1046.14205,50
1011.454337,50
974.0287733,50
935.1161007,50
900.4045097,50
751.1205469,50
590.5560731,50
670.5848805,50
508.4883241,50
388.7968865,50
302.2615942,50
211.9152115,50
136.2943069,50
92.0749772,50
114.1268913,50
185.6404758,50
259.9524231,50
278.4197012,50
297.6635021,50
229.9042951,50
222.2426889,50
181.4074184,50
169.034667,50
93.68783597,50
84.26948209,50
83.52592783,50
21.06737052,50
29.92273154,50
32.54728211,50
37.53383052,50
59.58238489,50
68.80911718,50
122.2108784,50
103.1625848,50
73.02359936,50
89.67853569,50
101.9049168,50
138.8161968,50
191.1353619,50
184.3101354,50
180.9723637,50
219.0247428,50
306.0848279,50
286.2848296,50
318.608241,50
251.7387222,50
319.0664729,50
264.0730393,50
154.2004845,50
49.57284217,50
11.40116522,50
6.545622686,50
8.483820774,50
25.38728836,50
26.35658605,50
2.58,50
2.58,50
0,50
56.02827999,50
166.1086151,50
140.4637911,50
130.8597975,50
191.6780299,50
187.8303948,50
218.4787144,50
209.1275945,50
267.1037892,50
273.2968029,50
299.2066769,50
262.3195834,50
267.3303761,50
212.4867897,50
202.5435291,50
143.6283357,50
82.03881933,50
23.29803328,50
3.72925709,50
2.49,50
2.49,50
2.49,50
2.49,50
2.49,50
2.49,50
19.37056371,50
16.8460961,50
27.99346294,50
9.914056716,50
8.426948209,50
31.57643768,50
78.56696955,50
192.7837795,50
199.9224008,50
275.4903732,50
150.7944431,50
113.0944372,50
108.6036492,50
154.5726679,50
79.00946678,50
38.16911836,50
28.50291306,50
12.0257508,50
2.49,50
2.49,50
57.00987761,50
60.25888783,50
168.2100571,50
198.4862514,50
188.7505593,50
237.6192613,50
304.3554573,50
442.1074549,50
851.3880608,50
812.7517637,50
789.4450127,50
881.5423818,50
566.9273726,50
568.1125926,50
455.0891072,50
518.1322064,50
655.6118072,50
398.6988296,50
465.0204139,50
332.5776161,50
326.754534,50
251.4941921,50
166.1086151,50
163.5497463,50
222.128798,50
231.5502028,50
244.738785,50
235.7158835,50
195.7799609,50
157.1726477,50
137.6655245,50
140.7567491,50
127.8733878,50
93.70065291,50
99.78536601,50
250.5252039,50
262.0182684,50
294.9836498,50
249.7927261,50
118.9149961,50
231.8953502,50
187.8149706,50
122.4386004,50
85.26088776,50
45.35680948,50
11.55235459,50
16.12623966,50
21.8515326,50
31.50493648,50
40.45899831,50
44.15439354,50
37.39186614,50
38.53258652,50
45.15787876,50
60.04999825,50
84.22948282,50
113.3592663,50
131.1354805,50
142.2254527,50
106.6983347,50
137.6554904,50
83.91284832,50
88.04647055,50
125.681747,50
178.4530209,50
147.7194451,50
22.05877619,50
52.5445006,50
48.57887791,50
14.37538224,50
17.17343451,50
19.86641494,50
0,50
18.95427274,50
38.53258652,50
60.57941229,50
78.22628423,50
76.59890508,50
111.9784471,50
184.9453229,50
280.6072174,50
315.1681449,50
313.5343719,50
347.0680031,50
323.5573796,50
351.4070467,50
277.9353425,50
270.653298,50
285.7506446,50
241.8934557,50
273.7761045,50
237.1251164,50
142.7790585,50
94.67963938,50
82.19050941,50
84.414026,50
65.98905943,50
51.33416991,50
38.86744333,50
25.62987501,50
20.2506717,50
22.00987666,50
43.3516189,50
86.18636432,50
107.200446,50
181.5806503,50
234.2324069,50
268.1794287,50
252.8857977,50
258.0611903,50
232.0237125,50
239.7606803,50
200.8995512,50
156.6420961,50
115.7466122,50
83.030225,50
45.85251231,50
14.62323366,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
9.896707117,50
38.66482119,50
76.33823671,50
115.4987607,50
154.4114334,50
120.4557891,50
189.6586055,50
241.187946,50
244.4042107,50
247.081131,50
235.6818933,50
241.3125172,50
202.0535994,50
160.6462485,50
125.5926579,50
125.5886421,50
111.5637039,50
96.08268476,50
107.9748794,50
134.5513024,50
152.3134219,50
128.5100176,50
112.5864904,50
77.07990203,50
37.22958118,50
3.965622686,50
25.24422541,50
38.61470018,50
35.69060418,50
176.9581354,50
321.6835634,50
271.5625547,50
64.58702929,50
41.63903821,50
225.2248209,50
246.8726044,50
72.06050885,50
38.31721801,50
29.9685424,50
31.41373599,50
44.50475801,50
52.81287601,50
35.14499613,50
36.543856,50
42.17011625,50
46.98298705,50
55.97417253,50
52.60077626,50
73.29455683,50
75.42578923,50
88.45562806,50
87.05642995,50
107.9873213,50
156.7882102,50
314.7567701,50
258.7255422,50
358.7461971,50
382.6528782,50
310.6528224,50
170.3850625,50
167.5693452,50
170.7288561,50
137.22746,50
87.58300756,50
65.87479268,50
60.80172192,50
80.23072831,50
64.96303899,50
88.91997917,50
116.7086086,50
112.0406171,50
80.16973954,50
89.33068113,50
137.4972835,50
172.762247,50
234.1994732,50
268.0192715,50
315.5734157,50
287.2284553,50
361.4391941,50
356.5666999,50
347.0590949,50
287.504286,50
246.133831,50
197.2454468,50
137.136379,50
83.16818849,50
33.61852596,50
0,50
0,50
0,50
0,50
0,50
0,50
17.28301311,50
23.5735416,50
36.71505799,50
78.07852972,50
123.6326283,50
177.4477087,50
235.3662781,50
272.8987445,50
260.1053803,50
258.5460646,50
205.5503214,50
215.5345722,50
316.8655501,50
375.651453,50
361.2610396,50
305.8258366,50
225.545217,50
141.6278146,50
123.0540332,50
116.7086086,50
121.3696581,50
110.4083135,50
96.08268476,50
70.49656709,50
61.74956028,50
69.68023476,50
74.85549118,50
90.09946404,50
109.1070909,50
155.9889151,50
204.945839,50
236.7111686,50
220.7148721,50
247.4489871,50
276.4021952,50
267.7159962,50
253.6149299,50
176.2149238,50
133.0560022,50
94.92060345,50
75.59869552,50
57.09699214,50
50.44323718,50
80.16973954,50
109.3245557,50
142.2318539,50
145.1949586,50
141.4942653,50
141.8628998,50
142.9707198,50
143.2211333,50
163.2716819,50
198.2401544,50
243.9431687,50
285.2191242,50
297.0621021,50
269.9026242,50
281.0412058,50
255.3348247,50
244.5843695,50
188.0283927,50
158.8535266,50
111.2852866,50
42.13474104,50
7.435542537,50
20.14052331,50
27.31572393,50
32.85439315,50
27.65716802,50
46.57532699,50
54.78822782,50
59.96946228,50
79.43908144,50
71.37471875,50
43.32653966,50
56.47759567,50
117.56119,50
174.4289279,50
216.5778574,50
224.2807526,50
222.3853675,50
229.4914123,50
211.419738,50
201.2578299,50
187.7668628,50
161.3723512,50
137.791008,50
103.4997019,50
74.87584074,50
53.03095797,50
59.4719449,50
71.55078351,50
52.12459335,50
47.75053416,50
50.2865542,50
69.97141813,50
106.3626624,50
149.9029508,50
182.5913559,50
238.2305334,50
201.7108181,50
194.8430338,50
193.8714861,50
212.9705871,50
291.8379255,50
346.2496682,50
343.7134334,50
414.6359974,50
434.53702,50
443.8750086,50
461.3734222,50
488.106235,50
436.2810787,50
361.8352728,50
325.8636578,50
331.9001801,50
279.3967081,50
280.7804057,50
264.1478895,50
264.1478895,50
263.650887,50
240.7796889,50
239.4750601,50
281.9230242,50
334.8621553,50
377.9450148,50
388.4548762,50
407.0435807,50
375.9559206,50
409.3420394,50
411.2622938,50
428.7986196,50
414.8265929,50
426.7193766,50
415.841749,50
399.5656073,50
378.9285236,50
324.442669,50
283.094256,50
224.6032714,50
168.2100571,50
133.7933936,50
109.1208035,50
91.40997917,50
87.5529896,50
82.43658867,50
80.05411905,50
100.7793657,50
143.5872684,50
164.381885,50
220.531589,50
284.1296963,50
271.2699558,50
279.1707544,50
278.3534804,50
282.7761657,50
285.2255427,50
280.9773353,50
249.0131384,50
216.027506,50
150.9794975,50
82.91797709,50
69.91314908,50
86.84505792,50
109.3245557,50
112.0406171,50
105.4927597,50
95.30643562,50
78.22628423,50
60.57941229,50
72.23129619,50
116.5530958,50
151.5914908,50
187.3043076,50
218.7885482,50
238.9549717,50
254.3334085,50
262.1982727,50
257.358131,50
248.9311828,50
228.7501246,50
199.5500923,50
162.8680824,50
116.5362788,50
74.57737406,50
51.03935123,50
66.73340021,50
96.27707478,50
112.6547867,50
123.335514,50
151.6341819,50
169.6192538,50
207.7971619,50
280.5116728,50
364.1835618,50
347.2689582,50
435.6286908,50
463.8735171,50
412.0780493,50
424.7759076,50
482.901496,50
408.2504615,50
265.0064385,50
206.9189226,50
268.7431276,50
335.782188,50
267.9501261,50
170.418893,50
120.3632202,50
87.71741884,50
89.36220947,50
110.3404742,50
122.2108784,50
141.4942653,50
127.084196,50
150.1300618,50
149.4579428,50
174.5566208,50
262.6485527,50
320.0361481,50
345.3270504,50
372.227328,50
484.1530506,50
520.2464999,50
451.2614135,50
470.4399619,50
454.8005511,50
458.102562,50
400.7222715,50
325.7924273,50
288.5958041,50
243.3463781,50
186.6809321,50
123.5895188,50
78.04490167,50
63.09597807,50
39.25131759,50
46.57532699,50
52.2114496,50
51.1754182,50
56.64143187,50
60.31888783,50
56.68740469,50
100.6347224,50
140.708241,50
157.3963265,50
174.4209798,50
189.8974107,50
155.4637525,50
165.9858535,50
241.5506046,50
283.6712109,50
283.8342025,50
253.0981481,50
228.7248797,50
220.7039027,50
195.5267062,50
138.2098513,50
94.27470717,50
81.88325536,50
69.27325865,50
40.9942303,50
45.91541027,50
52.1514496,50
66.99875303,50
65.81132072,50
61.79144686,50
103.9334433,50
200.5818515,50
198.0718126,50
232.7030722,50
176.5982687,50
245.9656682,50
203.9772415,50
268.4027464,50
334.9884099,50
366.1011127,50
344.4457305,50
308.5781062,50
283.1573753,50
241.148918,50
163.0182849,50
115.9491929,50
99.99525986,50
66.04621756,50
31.86294499,50
15.98353009,50
2.49,50
2.49,50
2.49,50
10.1808295,50
42.14622686,50
81.80245373,50
118.732315,50
156.3942447,50
186.8824476,50
205.2234525,50
215.1375093,50
220.8380919,50
241.6507031,50
232.6078268,50
217.3013663,50
176.6034184,50
119.2603246,50
42.3269674,50
13.38397657,50
0,50
26.76390165,50
50.54778273,50
89.67853569,50
119.2751007,50
138.1178711,50
110.1129105,50
117.3938349,50
125.1973194,50
93.05401669,50
109.3182355,50
109.5210865,50
134.1341574,50
140.0309812,50
168.125185,50
262.1598377,50
299.5654709,50
310.3655912,50
296.1744679,50
246.5765161,50
194.0995915,50
135.2838513,50
76.33534219,50
11.41265104,50
0,50
0,50
0,50
0,50
15.17120727,50
26.42618931,50
63.60337534,50
109.3245557,50
140.3232783,50
179.4247371,50
204.5030652,50
253.7717894,50
303.2656887,50
322.0123776,50
287.8771615,50
328.719409,50
303.1272402,50
239.0434919,50
193.6201225,50
155.1966138,50
99.92754795,50
84.43729781,50
64.69015222,50
60.49818404,50
66.18337534,50
71.37471875,50
71.37471875,50
62.19729015,50
56.67892695,50
62.42155909,50
61.80546753,50
72.69465607,50
76.99868156,50
110.4121312,50
173.6930868,50
245.3759233,50
210.5441544,50
256.0095638,50
211.3278876,50
268.5772542,50
291.4375461,50
287.0585352,50
263.5773365,50
301.6852274,50
289.1681124,50
239.0096009,50
153.2776552,50
92.91632286,50
48.86194146,50
41.50124879,50
30.88167547,50
40.0228286,50
63.15228862,50
93.56756836,50
144.4522743,50
207.3784694,50
255.6995855,50
274.7841447,50
360.5457835,50
433.6042186,50
402.4711527,50
448.0758136,50
414.9114336,50
436.602402,50
463.2889186,50
456.9341124,50
464.5087074,50
420.6504184,50
365.3674129,50
349.5876389,50
270.3471343,50
209.2414219,50
148.5933763,50
110.8917744,50
47.73787876,50
29.38543793,50
27.40095236,50
21.8515326,50
20.48240081,50
22.6870744,50
25.27306765,50
59.56661346,50
98.04761506,50
123.7485605,50
137.0980325,50
206.0904731,50
219.6446832,50
156.0500889,50
196.9559274,50
167.1026609,50
141.3180487,50
142.1324117,50
136.860523,50
94.14791494,50
57.38234543,50
29.9035483,50
2.49,50
0,50
0,50
0,50
24.92430032,50
24.3072102,50
40.0228286,50
50.2865542,50
58.73056266,50
49.61920428,50
73.69548083,50
106.8772485,50
140.4066156,50
125.3262006,50
151.133192,50
169.6792909,50
177.6105363,50
140.5313036,50
126.3503053,50
90.92460001,50
51.46160112,50
64.46351025,50
28.80754393,50
1.23925709,50
14.8572062,50
28.95010257,50
46.37194146,50
51.54455569,50
50.02577724,50
53.8776319,50
52.7598244,50
57.82356732,50
62.06089907,50
52.08115661,50
79.16334866,50
102.5445579,50
122.347894,50
159.9390374,50
114.735427,50
218.4869726,50
124.4537186,50
161.7308836,50
235.9396405,50
239.0111586,50
204.8223328,50
141.7869922,50
77.52758859,50
10.55599189,50
0,50
0,50
0,50
0,50
36.02882884,50
50.54778273,50
36.16904905,50
22.487189,50
18.61489422,50
51.12195055,50
94.89788192,50
157.3774508,50
236.0239071,50
198.5719935,50
140.4019286,50
89.97537699,50
284.1297468,50
328.932154,50
395.8869243,50
377.471913,50
330.8109242,50
290.8197254,50
216.2081345,50
144.4099802,50
138.3372412,50
136.585534,50
104.0949168,50
108.8208035,50
114.4352159,50
110.1648794,50
120.8391071,50
211.9152115,50
205.7015143,50
204.5180494,50
203.4588412,50
185.593059,50
194.5344687,50
207.8129986,50
190.884891,50
270.6425048,50
403.086102,50
452.4401601,50
408.8183105,50
364.366212,50
324.4431535,50
263.2657483,50
234.9747153,50
228.9095795,50
216.2298581,50
190.9451621,50
155.1836731,50
140.0104575,50
104.058828,50
92.22853569,50
98.63268476,50
132.4183919,50
149.2582309,50
165.6973985,50
225.7706443,50
278.5194727,50
327.6975242,50
360.4222422,50
298.6572652,50
287.4811615,50
332.7762991,50
313.8111325,50
351.3092733,50
332.8956916,50
353.6025932,50
293.9860675,50
214.1830374,50
175.0719849,50
115.0538349,50
92.22251416,50
65.13367,50
76.84847161,50
81.1089002,50
80.80628423,50
75.42633376,50
70.63710916,50
82.57558725,50
99.17800053,50
106.7280629,50
104.9776152,50
115.9075098,50
148.5303837,50
92.80570422,50
158.0713106,50
169.0100656,50
191.4032321,50
237.2638485,50
202.502416,50
177.9964013,50
180.5076878,50
125.5001808,50
91.63753784,50
57.93297803,50
34.49844926,50
15.41693925,50
0,50
2.49,50
17.5912402,50
20.25052924,50
23.28273694,50
27.29291304,50
35.47200983,50
45.99827352,50
70.80513079,50
89.66083588,50
93.67691142,50
97.15775582,50
196.788704,50
186.3460113,50
185.9567828,50
160.7882802,50
174.6679596,50
142.7223088,50
102.7133217,50
57.73168408,50
9.443139022,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
1.23925709,50
28.25506164,50
67.16773425,50
107.0718125,50
146.7280394,50
178.7033508,50
198.5314643,50
212.1632922,50
188.865259,50
182.4211221,50
158.377056,50
139.0446454,50
57.99723179,50
52.04879776,50
27.75935881,50
7.866804004,50
0,50
37.67597411,50
33.62741811,50
44.00452014,50
66.50407594,50
97.70659616,50
124.534196,50
130.2266494,50
116.6518452,50
126.8388098,50
155.7966782,50
212.4204413,50
249.5002052,50
267.6216735,50
281.9162688,50
378.7024592,50
375.8657918,50
335.8849518,50
253.7732557,50
204.4867747,50
240.464587,50
196.5647399,50
200.1698006,50
165.7801619,50
104.4919893,50
56.95076804,50
28.12895626,50
19.52268812,50
16.88236325,50
0,50
0,50
0,50
2.684230856,50
28.00721022,50
62.70640873,50
115.2370305,50
161.9361975,50
168.8105419,50
166.0893764,50
223.5996988,50
232.7899756,50
271.5731272,50
176.4189566,50
128.7303772,50
71.4715816,50
43.05300214,50
14.12753082,50
4.461325522,50
0,50
0,50
0,50
23.93943903,50
48.41908704,50
100.3236514,50
207.7971619,50
209.1388682,50
199.2298057,50
207.0830703,50
184.117959,50
148.7596652,50
263.664681,50
297.7515956,50
161.0411787,50
315.4228414,50
226.7261472,50
229.0553397,50
386.5211784,50
417.4823952,50
447.9936165,50
697.3827915,50
556.6181214,50
451.4655922,50
316.1761165,50
247.4972388,50
305.3990778,50
187.45405,50
123.969629,50
109.3921861,50
91.96705023,50
85.66456972,50
75.39633376,50
72.67456342,50
127.6200056,50
200.5210399,50
232.2658081,50
263.9986626,50
266.065631,50
306.2370797,50
296.3059825,50
294.3231712,50
250.4509917,50
204.1234349,50
165.5567578,50
111.5412298,50
59.64101738,50
3.717771269,50
21.02650776,50
21.49665494,50
16.66515082,50
27.95708921,50
40.45899831,50
55.16465519,50
74.92334156,50
109.933731,50
132.3110179,50
186.7112408,50
274.7385401,50
438.4597612,50
551.6904988,50
582.8919105,50
506.7691127,50
553.6675108,50
548.4704057,50
553.3724044,50
484.7885695,50
388.6677063,50
303.9153268,50
204.165987,50
115.8903113,50
56.81080867,50
40.0228286,50
30.04248858,50
33.81017557,50
27.91417734,50
19.37056371,50
15.1012402,50
0,50
0,50
0,50
45.62055839,50
82.52578958,50
107.0718125,50
144.9930795,50
175.7291338,50
197.0443557,50
212.1632922,50
212.4111437,50
203.736344,50
198.2637933,50
180.0188758,50
164.3720304,50
152.0051325,50
149.9186315,50
138.5784043,50
152.3889555,50
149.9029508,50
165.7200571,50
144.1555562,50
148.9273641,50
95.82370187,50
131.6629647,50
121.7199312,50
77.14009719,50
108.2710229,50
167.9290349,50
164.8817752,50
209.837582,50
273.9535037,50
264.6386849,50
259.4636145,50
247.1732401,50
306.119109,50
349.687488,50
291.4419294,50
223.2476836,50
164.0681105,50
99.1299863,50
33.9364316,50
16.23354898,50
0,50
0,50
0,50
0,50
0,50
20.44371828,50
32.89969913,50
37.15565769,50
63.55298283,50
93.05397928,50
127.5202604,50
170.7197217,50
221.464971,50
270.0049601,50
271.5702266,50
304.0246432,50
350.6897454,50
333.3149826,50
275.8687404,50
203.1892883,50
142.3889389,50
112.2351891,50
93.46961988,50
106.1617043,50
98.16291473,50
59.58238489,50
54.09143187,50
328.0513751,50
90.43923705,50
68.34601698,50
46.37194146,50
84.9729896,50
187.1106835,50
268.9061974,50
268.218242,50
298.5278322,50
213.7132987,50
188.3695561,50
202.0013841,50
233.0255519,50
304.0441415,50
290.4048278,50
244.2566297,50
172.6598694,50
116.807942,50
108.9626796,50
137.9561603,50
140.0963735,50
166.4196799,50
220.3170974,50
117.9022663,50
0,50
15.2763598,50
0,50
0,50
0,50
14.62323366,50
5.700582612,50
15.36678791,50
30.98142724,50
43.37399813,50
63.94566582,50
136.5661313,50
197.1010944,50
170.0886049,50
255.8911384,50
228.476273,50
219.0334855,50
171.9461762,50
128.728879,50
63.91805265,50
27.95708921,50
24.75923906,50
112.5864904,50
86.9076941,50
40.45899831,50
24.3072102,50
36.40315248,50
54.51987761,50
73.02359936,50
83.93801515,50
69.38498127,50
62.20563598,50
79.81348964,50
56.56219124,50
80.62166594,50
158.5670496,50
146.9683819,50
161.7332784,50
217.8662409,50
204.9191184,50
197.7520904,50
166.6135263,50
151.8841767,50
113.5778961,50
80.04780839,50
58.42617846,50
56.95076804,50
56.95076804,50
62.19729015,50
57.82356732,50
64.16873662,50
73.20100852,50
77.8032767,50
109.4828399,50
131.7501371,50
199.7079894,50
224.3192864,50
260.6834903,50
182.233497,50
262.7029984,50
238.7039179,50
178.3621874,50
174.9464818,50
125.4128175,50
110.0460295,50
71.38120836,50
31.22927866,50
17.5849865,50
34.54449836,50
67.88396038,50
69.91314908,50
82.92948226,50
88.41546941,50
101.9049168,50
112.1088029,50
115.2602506,50
110.3404742,50
134.6299132,50
165.3559427,50
194.7675369,50
219.0315455,50
208.4770288,50
254.8279894,50
293.1694447,50
282.8894179,50
287.5274963,50
266.6979344,50
226.9447568,50
203.1544973,50
147.038862,50
78.41221408,50
71.28763136,50
106.1617043,50
91.01116699,50
95.11270151,50
115.0538349,50
235.0498662,50
324.4088099,50
374.1654101,50
413.0431349,50
460.4733393,50
505.670244,50
604.0239897,50
599.2668901,50
537.1871813,50
515.9263533,50
469.4134648,50
622.3797796,50
641.4831044,50
616.4501112,50
701.3456569,50
711.7554165,50
719.0271091,50
652.6123984,50
506.4445275,50
399.6639682,50
328.5391838,50
331.5689844,50
418.371054,50
381.6964673,50
313.5195467,50
258.5603635,50
248.2149175,50
219.1194861,50
201.3663283,50
203.8916061,50
214.3688172,50
243.4661105,50
259.1642854,50
314.6112334,50
361.810417,50
407.8067718,50
391.6515209,50
403.3612168,50
361.5212458,50
351.3232256,50
285.5095088,50
202.7531033,50
146.7133526,50
94.42186204,50
83.98012749,50
72.78727715,50
105.4927597,50
146.833326,50
179.3389483,50
193.4951621,50
193.4951621,50
195.7799609,50
165.2497368,50
186.9767228,50
243.5120615,50
281.6752829,50
201.3667894,50
210.981879,50
294.7925382,50
449.0618575,50
531.2906512,50
590.890369,50
539.3867895,50
689.6878824,50
572.3989016,50
566.9810507,50
540.3115214,50
424.3403789,50
349.741904,50
304.1618103,50
208.1323186,50
192.0048349,50
146.9079428,50
114.4353283,50
85.47948226,50
82.04988441,50
86.964026,50
95.36016185,50
117.7404886,50
138.5256646,50
138.7042251,50
193.9248717,50
171.0514647,50
176.0374779,50
163.7232097,50
198.9233847,50
226.1671208,50
197.1068734,50
163.3655645,50
110.6716059,50
53.18586407,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
20.02681657,50
69.69851921,50
100.8263788,50
146.3351712,50
175.1677718,50
155.402839,50
157.8813532,50
157.8813532,50
114.2595037,50
37.4255641,50
92.6964303,50
93.43998455,50
35.44275276,50
7.435542537,50
28.12895626,50
32.94502592,50
45.20825006,50
39.63644737,50
47.75053416,50
58.26162349,50
15.98353009,50
0,50
0,50
0,50
1.982811343,50
46.59606657,50
66.43914624,50
209.867908,50
395.4049256,50
478.5623242,50
625.2414646,50
513.3793383,50
571.9745494,50
444.5134243,50
245.0597013,50
246.7022121,50
297.0946868,50
361.2846792,50
316.5605407,50
285.6578482,50
283.8026235,50
222.7130756,50
213.8574435,50
214.1112132,50
235.5200558,50
247.2309059,50
240.7796889,50
216.4074435,50
236.9347575,50
312.9859373,50
434.1061964,50
453.164795,50
471.0243301,50
399.3205735,50
450.6974023,50
437.9229462,50
469.4945929,50
358.7340801,50
270.002216,50
231.5030331,50
118.2117106,50
63.08989555,50
42.02252503,50
51.07159136,50
77.62222193,50
120.9497749,50
260.7543039,50
323.8662091,50
304.8278232,50
339.4305246,50
371.8904745,50
404.3822618,50
331.8712913,50
287.5374881,50
379.6778273,50
485.490833,50
558.7627172,50
622.2780409,50
593.3813448,50
647.7859093,50
666.8859972,50
626.6826334,50
532.9641471,50
448.3841323,50
360.5632794,50
266.2086458,50
266.1102074,50
261.0487818,50
274.3128718,50
428.1342496,50
404.8424336,50
352.0361611,50
306.8287729,50
260.3929816,50
251.4144162,50
225.0316501,50
183.8246337,50
205.3510205,50
253.1671958,50
315.976913,50
416.9118324,50
384.9492025,50
393.9404396,50
414.3926119,50
415.1063622,50
326.9758722,50
239.4924887,50
149.5076923,50
71.80962117,50
27.33514179,50
2.55,50
2.55,50
2.58,50
16.01916783,50
26.42618931,50
50.02577724,50
91.96705023,50
153.5991885,50
155.3444798,50
211.9152115,50
230.9482938,50
241.5276403,50
247.8317991,50
226.3293201,50
248.0847619,50
318.8188375,50
278.1034532,50
271.1141422,50
238.8115807,50
209.1325925,50
250.0192082,50
360.9247271,50
361.3777028,50
398.4830457,50
244.6612887,50
224.8596295,50
347.6192174,50
336.7653863,50
332.5540587,50
438.8162775,50
610.3029728,50
792.2287889,50
886.7735884,50
886.7735884,50
892.9698739,50
911.3108788,50
949.7393344,50
920.2450157,50
976.2594361,50
1056.813625,50
1002.035984,50
996.5832524,50
952.2178486,50
1038.224769,50
1004.998715,50
990.3754811,50
949.4799971,50
908.5845132,50
886.7735884,50
889.1135884,50
889.1135884,50
889.2635884,50
889.2635884,50
889.2635884,50
889.2635884,50
889.2635884,50
886.7735884,50
850.9012993,50
763.9073348,50
773.8889257,50
967.0774478,50
1005.246566,50
999.8953208,50
756.3527901,50
783.0482359,50
725.360965,50
792.4344786,50
820.0156126,50
641.12867,50
584.075543,50
544.9741685,50
528.6741587,50
420.4883139,50
421.7603789,50
422.2209825,50
606.3840721,50
507.4604331,50
414.199813,50
388.7992329,50
427.4198185,50
420.921054,50
342.9882023,50
265.8090223,50
228.2119177,50
200.6860147,50
316.2978215,50
184.1526276,50
325.6715432,50
337.1938114,50
231.010648,50
116.7849849,50
89.44104328,50
62.13063844,50
56.639266,50
71.16116334,50
36.36686841,50
0,50
0,50
0,50
2.49,50
21.10592051,50
58.13989396,50
92.16853569,50
104.7915194,50
106.9819893,50
115.691654,50
113.099246,50
136.9454738,50
190.6485173,50
264.5554078,50
220.184081,50
387.5815767,50
369.4073008,50
397.0602572,50
350.0366541,50
405.261391,50
341.8244479,50
268.5762701,50
191.426633,50
87.29122071,50
28.81992486,50
22.3675411,50
15.41693925,50
28.08595659,50
38.1510775,50
46.04592044,50
53.45668568,50
56.3676319,50
59.33197958,50
58.59088807,50
83.8459926,50
124.8255895,50
199.1359678,50
